Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
35800208	2021-01-01	India		India	Share intelligence or information	064	7	Pakistan		Pakistan	52360348	1	Xinhua News Agency	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
35800215	2021-01-01	Ann Linde	Foreign Ministry,Executive,Government	Sweden	Make statement	010	0	Ukraine		Ukraine	52360351	4	Unknown				Sweden	59.3326	18.0649
35800216	2021-01-01	Sweden		Sweden	Praise or endorse	051	3.4	Ukraine		Ukraine	52360351	6	Unknown				Sweden	59.3326	18.0649
35800248	2021-01-01	International Government Organizations	International Government Organization		Praise or endorse	051	3.4	Head of Government (Kazakhstan)	Executive Office,Government,Executive	Kazakhstan	52360370	2	Unknown				Kazakhstan	51.1801	71.446
35800238	2021-01-01	Pinarayi Vijayan	Communist,Ideological,Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Make statement	010	0	India		India	52360373	1	Indo-Asian News Service	Thiruvananthapuram		State of Kerala	India	8.4855	76.9492
35800239	2021-01-01	Pinarayi Vijayan	Communist,Ideological,Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Express intent to provide material aid	033	5.2	Citizen (India)	General Population / Civilian / Social,Social	India	52360373	1	Indo-Asian News Service	Thiruvananthapuram		State of Kerala	India	8.4855	76.9492
35800246	2021-01-01	United Kingdom		United Kingdom	Reduce or break diplomatic relations	161	-4	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52360379	2	Unknown				United Kingdom	51.5085	-0.12574
35800229	2021-01-01	Military Police (Lithuania)	Government,Military	Lithuania	Express intent to provide material aid	033	5.2	Lithuania		Lithuania	52360385	5	Unknown				Lithuania	54.6833	25.3167
35800232	2021-01-01	Other Authorities / Officials (Israel)	Government	Israel	Arrest, detain, or charge with legal action	173	-5	Citizen (Palestinian Territory, Occupied)	General Population / Civilian / Social,Social	Occupied Palestinian Territory	52360391	1	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800231	2021-01-01	Citizen (Israel)	Social,General Population / Civilian / Social	Israel	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52360391	2	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800233	2021-01-01	Police (Israel)	Police,Government	Israel	Use tactics of violent repression	175	-9	Settler (Israel)	Social,General Population / Civilian / Social	Israel	52360391	2	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800235	2021-01-01	Police (Israel)	Police,Government	Israel	fight with small arms and light weapons	193	-10	Settler (Israel)	Social,General Population / Civilian / Social	Israel	52360391	2	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800230	2021-01-01	Police (Israel)	Police,Government	Israel	Make statement	010	0	Settler (Israel)	Social,General Population / Civilian / Social	Israel	52360391	4	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800234	2021-01-01	Settler (Israel)	Social,General Population / Civilian / Social	Israel	Use unconventional violence	180	-9	Citizen (Palestinian Territory, Occupied)	General Population / Civilian / Social,Social	Occupied Palestinian Territory	52360391	4	Asharq Alawsat	Ramallah		West Bank	Occupied Palestinian Territory	31.8996	35.2042
35800250	2021-01-01	Turkey		Turkey	Praise or endorse	051	3.4	Azerbaijan		Azerbaijan	52360393	1	Asharq Alawsat	Moscow		Moskva	Russian Federation	55.7522	37.6156
35800249	2021-01-01	Berat Albayrak	Government,Defense / Security Ministry,Executive	Turkey	Consult	040	1	Military (Turkey)	Government,Military	Turkey	52360393	5	Asharq Alawsat	Baku		Baku City	Azerbaijan	40.3777	49.892
35800251	2021-01-01	Military (Turkey)	Government,Military	Turkey	Consult	040	1	Berat Albayrak	Government,Defense / Security Ministry,Executive	Turkey	52360393	5	Asharq Alawsat	Baku		Baku City	Azerbaijan	40.3777	49.892
35800255	2021-01-01	Sudan		Sudan	Threaten	130	-4.4	Ethiopia		Ethiopia	52360394	1	Asharq Alawsat				Ethiopia	9.02497	38.7469
35800244	2021-01-01	Information / Communication / Transparency Ministry (Iraq)	Information / Communication / Transparency Ministry,Government,Executive	Iraq	Sign formal agreement	057	8	Daewoo	Business,Multinational Corporation,Social		52360395	1	Asharq Alawsat	Tehran		Tehran Province	Iran	35.6944	51.4215
35800245	2021-01-01	Daewoo	Business,Multinational Corporation,Social		Sign formal agreement	057	8	Information / Communication / Transparency Ministry (Iraq)	Information / Communication / Transparency Ministry,Government,Executive	Iraq	52360395	1	Asharq Alawsat	Tehran		Tehran Province	Iran	35.6944	51.4215
35800254	2021-01-01	Government (Yemen)	Government	Yemen	Make an appeal or request	020	3	Unidentified State Actor			52360396	4	Asharq Alawsat	Riyadh		Mintaqat ar Riyad	Saudi Arabia	24.6877	46.7219
35800260	2021-01-01	Other Authorities / Officials (Lebanon)	Government	Lebanon	Make an appeal or request	020	3	Media (Lebanon)	Media,Social	Lebanon	52360399	4	Asharq Alawsat				Lebanon	33.8889	35.4944
35800261	2021-01-01	Ministry of Health	Health Ministry,Government,Executive	Lebanon	Make an appeal or request	020	3	Military (Lebanon)	Government,Military	Lebanon	52360399	4	Asharq Alawsat				Lebanon	33.8889	35.4944
35800220	2021-01-01	Houthis	Shia,Dissident,Insurgents,International Religious	Yemen	Accuse	112	-2	United Nations	International Government Organization,Global,Global Diplomatic IGOs		52360402	6	Asharq Alawsat	Sana'a		Sanaa	Yemen	15.3547	44.2067
35800257	2021-01-01	Air Force (Israel)	Military,Government,Air Force	Israel	Use conventional military force	190	-10	Syria		Syria	52360403	1	Asharq Alawsat				Syria	33.5102	36.2913
35800258	2021-01-01	Israel		Israel	Use conventional military force	190	-10	Syria		Syria	52360403	2	Asharq Alawsat				Syria	33.5102	36.2913
35800256	2021-01-01	Israel		Israel	Refuse to yield	124	-4	Iran		Iran	52360403	4	Asharq Alawsat				Iran	35.6944	51.4215
35800226	2021-01-01	Armed Opposition (Afghanistan)	Rebel,Dissident	Afghanistan	Use unconventional violence	180	-9	Media Personnel (Afghanistan)	Social,Media	Afghanistan	52360421	1	Associated Press Newswires	Kabul		Kabul	Afghanistan	34.5281	69.1723
35800227	2021-01-01	Armed Opposition (Afghanistan)	Rebel,Dissident	Afghanistan	Use unconventional violence	180	-9	Human Rights Activist (Afghanistan)	Nongovernmental Organizations / Activists,Human Rights IGOs,Human Rights NGOs,Nongovernmental Organization (International)	Afghanistan	52360421	1	Associated Press Newswires	Kabul		Kabul	Afghanistan	34.5281	69.1723
35800225	2021-01-01	Governor (Afghanistan)	Local,Provincial,Government	Afghanistan	Return, release property	0842	7	Afghanistan		Afghanistan	52360421	2	Associated Press Newswires			Ghor	Afghanistan	34	65
35800217	2021-01-01	United States		United States	Make statement	010	0	Bank (Cuba)	Social,Business	Cuba	52360424	1	Agence France-Presse	El Banco		Provincia Mayabeque	Cuba	23.0167	-81.9333
35800210	2021-01-01	Armed Forces of the Democratic Republic of Congo	Unidentified Forces,Government,Military	Democratic Republic of Congo	Use conventional military force	190	-10	Militant (Democratic Republic of Congo)	Unidentified Forces	Democratic Republic of Congo	52360428	2	Unknown	Zone de Beni	North Kivu	Province du Nord-Kivu	Democratic Republic of Congo	0.5	29.4667
35800211	2021-01-01	Militant (Democratic Republic of Congo)	Unidentified Forces	Democratic Republic of Congo	Use unconventional violence	180	-9	Citizen (Democratic Republic of Congo)	Social,General Population / Civilian / Social	Democratic Republic of Congo	52360428	5	Unknown				Democratic Republic of Congo	-4.47223	15.8836
35800221	2021-01-01	Pakistan		Pakistan	Share intelligence or information	064	7	India		India	52360429	1	Trend News Agency (Azerbaijan)	Islamabad		Islamabad Capital Territory	Pakistan	33.7215	73.0433
35800222	2021-01-01	India		India	Share intelligence or information	064	7	Pakistan		Pakistan	52360429	1	Trend News Agency (Azerbaijan)	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
35800223	2021-01-01	India		India	Share intelligence or information	064	7	High Commission (Pakistan)	Government	Pakistan	52360429	3	Trend News Agency (Azerbaijan)	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
35800209	2021-01-01	Ontario Provincial Police	Government,Provincial Divisions,Police	Canada	Abduct, hijack, or take hostage	181	-9	Citizen (Canada)	General Population / Civilian / Social,Social	Canada	52360431	5	The Toronto Star		Kawartha Lakes	Ontario	Canada	44.5834	-78.8329
35800242	2021-01-01	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Government,Executive	India	Criticize or denounce	111	-2	Mehbooba Mufti	Government,Legislative / Parliamentary	India	52360440	1	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
35800243	2021-01-01	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Criticize or denounce	111	-2	Mehbooba Mufti	Government,Legislative / Parliamentary	India	52360440	1	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
35800241	2021-01-01	Mehbooba Mufti	Government,Legislative / Parliamentary	India	Make an appeal or request	020	3	Indian Administered Kashmir		India	52360440	2	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
35800240	2021-01-01	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Make statement	010	0	Mehbooba Mufti	Government,Legislative / Parliamentary	India	52360440	4	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
35800236	2021-01-01	Government (India)	Government	India	Make an appeal or request	020	3	Air Force (India)	Air Force,Government,Military	India	52360443	1	Indo-Asian News Service	Imphal		State of Manipur	India	24.8081	93.9442
35800214	2021-01-01	Hossein Salami	Military Intelligence,Army Special Forces,Military,Army,Government	Iran	Make statement	010	0	Iran		Iran	52360449	1	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35800247	2021-01-01	Police (Iran)	Government,Police	Iran	Make statement	010	0	Fire Brigade (United Kingdom)	Government	United Kingdom	52360451	4	FARS News Agency	London	Greater London	England	United Kingdom	51.5085	-0.12574
35800219	2021-01-01	Citizen (Iraq)	General Population / Civilian / Social,Social	Iraq	Engage in symbolic act	017	0	Qasem Soleimani	Military,Government	Iran	52360454	4	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35800218	2021-01-01	Envoy (Yemen)	Foreign Ministry,Executive,Government	Yemen	Make statement	010	0	United States		United States	52360454	5	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35800270	2021-01-01	United States		United States	Threaten	130	-4.4	Militia (Iran)	Unidentified Forces	Iran	52360503	1	Dow Jones News Service	Tehran		Tehran Province	Iran	35.6944	51.4215
35800271	2021-01-01	Other Authorities / Officials (Iraq)	Government	Iraq	Threaten	130	-4.4	Militia (Iran)	Unidentified Forces	Iran	52360503	1	Dow Jones News Service	Tehran		Tehran Province	Iran	35.6944	51.4215
35800303	2021-01-01	Ministry (Kuwait)	Government	Kuwait	Consult	040	1	Ahmad Nasser Al-Mohammad Al-Sabah	Foreign Ministry,Executive,Government	Kuwait	52360507	2	Xinhua News Agency	Kuwait City		Al Asimah Governorate	Kuwait	29.3697	47.9783
35800307	2021-01-01	Ahmad Nasser Al-Mohammad Al-Sabah	Foreign Ministry,Executive,Government	Kuwait	Consult	040	1	Ministry (Kuwait)	Government	Kuwait	52360507	2	Xinhua News Agency	Kuwait City		Al Asimah Governorate	Kuwait	29.3697	47.9783
35800302	2021-01-01	Gulf Cooperation Council	Regional,International Government Organization,Regional Diplomatic IGOs		Express intent to meet or negotiate	036	4	Saudi Arabia		Saudi Arabia	52360507	4	Xinhua News Agency	Riyadh		Mintaqat ar Riyad	Saudi Arabia	24.6877	46.7219
35800304	2021-01-01	United Arab Emirates		United Arab Emirates	Accuse	112	-2	Qatar		Qatar	52360507	6	Xinhua News Agency	Doha		Baladiyat ad Dawhah	Qatar	25.2793	51.5224
35800305	2021-01-01	Bahrain		Bahrain	Accuse	112	-2	Qatar		Qatar	52360507	6	Xinhua News Agency	Doha		Baladiyat ad Dawhah	Qatar	25.2793	51.5224
35800306	2021-01-01	Egypt		Egypt	Accuse	112	-2	Qatar		Qatar	52360507	6	Xinhua News Agency	Doha		Baladiyat ad Dawhah	Qatar	25.2793	51.5224
35800277	2021-01-01	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	Regional,International Government Organization,Regional Diplomatic IGOs		52360508	2	Unknown			Britain	United Kingdom	53.5938	-1.86823
35800278	2021-01-01	European Union	Regional,International Government Organization,Regional Diplomatic IGOs		Sign formal agreement	057	8	United Kingdom		United Kingdom	52360508	2	Unknown			Britain	United Kingdom	53.5938	-1.86823
35800308	2021-01-01	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	Return, release person(s)	0841	7	Citizen (Hong Kong)	Social,General Population / Civilian / Social	Hong Kong	52360510	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
35800296	2021-01-01	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	Return, release person(s)	0841	7	Citizen (Hong Kong)	Social,General Population / Civilian / Social	Hong Kong	52360512	3	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
35800294	2021-01-01	United States		United States	Impose embargo, boycott, or sanctions	163	-8	Citizen (China)	Social,General Population / Civilian / Social	China	52360515	1	Unknown				United States	38.8951	-77.0364
35800300	2021-01-01	United States		United States	Provide aid	070	7	Tsai Ing-wen	Center Left,Ideological,Parties,(National) Major Party,Opposition Major Party (Out Of Government),Executive Office,Government,Elite,Executive,Nationalist	Taiwan	52360524	4	Unknown				Taiwan	24.947	121.582
35800314	2021-01-01	Police (Hong Kong)	Police,Government	Hong Kong	Confiscate property	1711	-9.2	Hong Kong		Hong Kong	52360526	6	Unknown				Hong Kong	22.2855	114.158
35800309	2021-01-01	Police (Hong Kong)	Police,Government	Hong Kong	Confiscate property	1711	-9.2	Hong Kong		Hong Kong	52360529	6	Unknown				Hong Kong	22.2855	114.158
35800301	2021-01-01	Media Personnel (United Kingdom)	Social,Media	United Kingdom	Make statement	010	0	Healthcare Facility (United Kingdom)	Social,Medical / Health	United Kingdom	52360532	6	Unknown	Manchester	Manchester	England	United Kingdom	53.4809	-2.23743
35800295	2021-01-01	Police (India)	Police,Government	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	Social,General Population / Civilian / Social	India	52360538	2	Hindustan Times	Raikot		State of Punjab	India	30.65	75.6
35800283	2021-01-01	Alexander Lukashenko	Executive,Elite,Executive Office,Government	Belarus	Praise or endorse	051	3.4	Citizen (Belarus)	Social,General Population / Civilian / Social	Belarus	52360539	3	BBC Monitoring Ukraine & Baltics				Belarus	53.9	27.5667
35800284	2021-01-01	Citizen (Belarus)	Social,General Population / Civilian / Social	Belarus	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52360539	3	BBC Monitoring Ukraine & Baltics				Belarus	53.9	27.5667
35800282	2021-01-01	Belarus		Belarus	Make statement	010	0	Alexander Lukashenko	Executive,Elite,Executive Office,Government	Belarus	52360539	4	BBC Monitoring Ukraine & Baltics				Belarus	53.9	27.5667
35800269	2021-01-01	Militant (Nigeria)	Unidentified Forces	Nigeria	Use unconventional violence	180	-9	Christian (Nigeria)	National Religious,Christian,International Religious,Social	Nigeria	52360540	6	BBC Monitoring Africa				Nigeria	9.17583	7.18083
35800329	2021-01-01	Kim Jong-Un	(National) Major Party,Government Major Party (In Government),Parties,Elite,Executive,Executive Office,Government	North Korea	Praise or endorse	051	3.4	Citizen (South Korea)	General Population / Civilian / Social,Social	South Korea	52360546	6	EFE News Service	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
35800311	2021-01-01	Scotland		United Kingdom	Make an appeal or request	020	3	Ministry (United Kingdom)	Government	United Kingdom	52360550	1	The Scotsman			Scotland	United Kingdom	56	-4
35800321	2021-01-01	Citizen (Ukraine)	Social,General Population / Civilian / Social	Ukraine	Make an appeal or request	020	3	Verkhovna Rada	Government,Unicameral,Legislative / Parliamentary	Ukraine	52360557	1	Unknown	Kharkiv		Kharkivs'ka Oblast'	Ukraine	49.9808	36.2527
35800312	2021-01-01	Foreign Affairs (Ukraine)	Government,Executive,Foreign Ministry	Ukraine	Praise or endorse	051	3.4	Ann Linde	Foreign Ministry,Executive,Government	Sweden	52360558	1	Unknown	Kiev		Misto Kyyiv	Ukraine	50.4547	30.5238
